,idestacion,radiacion,calidad
2023-01-22 15:51:00,6001,87.000000000000000,1
2023-01-22 15:52:00,6001,88.000000000000000,1
2023-01-22 15:53:00,6001,88.000000000000000,1
2023-01-22 15:54:00,6001,89.000000000000000,1
2023-01-22 15:55:00,6001,89.000000000000000,1
2023-01-22 15:56:00,6001,90.000000000000000,1
2023-01-22 15:57:00,6001,90.000000000000000,1
2023-01-22 15:58:00,6001,90.000000000000000,1
2023-01-22 15:59:00,6001,90.000000000000000,1
2023-01-22 16:00:00,6001,90.000000000000000,1
2023-01-22 16:01:00,6001,90.000000000000000,1
2023-01-22 16:02:00,6001,91.000000000000000,1
2023-01-22 16:03:00,6001,92.000000000000000,1
2023-01-22 16:04:00,6001,94.000000000000000,1
2023-01-22 16:05:00,6001,97.000000000000000,1
2023-01-22 16:06:00,6001,99.000000000000000,1
2023-01-22 16:07:00,6001,101.000000000000000,1
2023-01-22 16:08:00,6001,102.000000000000000,1
2023-01-22 16:09:00,6001,102.000000000000000,1
2023-01-22 16:10:00,6001,103.000000000000000,1
2023-01-22 16:11:00,6001,104.000000000000000,1
2023-01-22 16:12:00,6001,103.000000000000000,1
2023-01-22 16:13:00,6001,101.000000000000000,1
2023-01-22 16:14:00,6001,98.000000000000000,1
2023-01-22 16:15:00,6001,97.000000000000000,1
2023-01-22 16:16:00,6001,96.000000000000000,1
2023-01-22 16:17:00,6001,95.000000000000000,1
2023-01-22 16:18:00,6001,94.000000000000000,1
2023-01-22 16:19:00,6001,94.000000000000000,1
2023-01-22 16:20:00,6001,93.000000000000000,1
2023-01-22 16:21:00,6001,92.000000000000000,1
2023-01-22 16:22:00,6001,91.000000000000000,1
2023-01-22 16:23:00,6001,89.000000000000000,1
2023-01-22 16:24:00,6001,87.000000000000000,1
2023-01-22 16:25:00,6001,85.000000000000000,1
2023-01-22 16:26:00,6001,83.000000000000000,1
2023-01-22 16:27:00,6001,82.000000000000000,1
2023-01-22 16:28:00,6001,80.000000000000000,1
2023-01-22 16:29:00,6001,79.000000000000000,1
2023-01-22 16:30:00,6001,77.000000000000000,1
2023-01-22 16:31:00,6001,75.000000000000000,1
2023-01-22 16:32:00,6001,74.000000000000000,1
2023-01-22 16:33:00,6001,73.000000000000000,1
2023-01-22 16:34:00,6001,72.000000000000000,1
2023-01-22 16:35:00,6001,70.000000000000000,1
2023-01-22 16:36:00,6001,69.000000000000000,1
2023-01-22 16:37:00,6001,68.000000000000000,1
2023-01-22 16:38:00,6001,67.000000000000000,1
2023-01-22 16:39:00,6001,65.000000000000000,1
2023-01-22 16:40:00,6001,64.000000000000000,1
2023-01-22 16:41:00,6001,63.000000000000000,1
2023-01-22 16:42:00,6001,61.000000000000000,1
2023-01-22 16:43:00,6001,60.000000000000000,1
2023-01-22 16:44:00,6001,59.000000000000000,1
2023-01-22 16:45:00,6001,58.000000000000000,1
2023-01-22 16:46:00,6001,57.000000000000000,1
2023-01-22 16:47:00,6001,56.000000000000000,1
2023-01-22 16:48:00,6001,54.000000000000000,1
2023-01-22 16:49:00,6001,53.000000000000000,1
2023-01-22 16:50:00,6001,52.000000000000000,1
2023-01-22 16:51:00,6001,50.000000000000000,1
2023-01-22 16:52:00,6001,49.000000000000000,1
2023-01-22 16:53:00,6001,47.000000000000000,1
2023-01-22 16:54:00,6001,46.000000000000000,1
2023-01-22 16:55:00,6001,44.000000000000000,1
2023-01-22 16:56:00,6001,43.000000000000000,1
2023-01-22 16:57:00,6001,42.000000000000000,1
2023-01-22 16:58:00,6001,41.000000000000000,1
2023-01-22 16:59:00,6001,40.000000000000000,1
2023-01-22 17:00:00,6001,39.000000000000000,1
2023-01-22 17:01:00,6001,38.000000000000000,1
2023-01-22 17:02:00,6001,37.000000000000000,1
2023-01-22 17:03:00,6001,36.000000000000000,1
2023-01-22 17:04:00,6001,35.000000000000000,1
2023-01-22 17:05:00,6001,34.000000000000000,1
2023-01-22 17:06:00,6001,33.000000000000000,1
2023-01-22 17:07:00,6001,33.000000000000000,1
2023-01-22 17:08:00,6001,32.000000000000000,1
2023-01-22 17:09:00,6001,32.000000000000000,1
2023-01-22 17:10:00,6001,31.000000000000000,1
2023-01-22 17:11:00,6001,31.000000000000000,1
2023-01-22 17:12:00,6001,31.000000000000000,1
2023-01-22 17:13:00,6001,31.000000000000000,1
2023-01-22 17:14:00,6001,30.000000000000000,1
2023-01-22 17:15:00,6001,30.000000000000000,1
2023-01-22 17:16:00,6001,29.000000000000000,1
2023-01-22 17:17:00,6001,29.000000000000000,1
2023-01-22 17:18:00,6001,29.000000000000000,1
2023-01-22 17:19:00,6001,29.000000000000000,1
2023-01-22 17:20:00,6001,29.000000000000000,1
2023-01-22 17:21:00,6001,28.000000000000000,1
2023-01-22 17:22:00,6001,28.000000000000000,1
2023-01-22 17:23:00,6001,28.000000000000000,1
2023-01-22 17:24:00,6001,28.000000000000000,1
2023-01-22 17:25:00,6001,28.000000000000000,1
2023-01-22 17:26:00,6001,28.000000000000000,1
2023-01-22 17:27:00,6001,27.000000000000000,1
2023-01-22 17:28:00,6001,27.000000000000000,1
2023-01-22 17:29:00,6001,27.000000000000000,1
2023-01-22 17:30:00,6001,27.000000000000000,1
2023-01-22 17:31:00,6001,26.000000000000000,1
2023-01-22 17:32:00,6001,26.000000000000000,1
2023-01-22 17:33:00,6001,25.000000000000000,1
2023-01-22 17:34:00,6001,24.000000000000000,1
2023-01-22 17:35:00,6001,23.000000000000000,1
2023-01-22 17:36:00,6001,22.000000000000000,1
2023-01-22 17:37:00,6001,21.000000000000000,1
2023-01-22 17:38:00,6001,20.000000000000000,1
2023-01-22 17:39:00,6001,19.000000000000000,1
2023-01-22 17:40:00,6001,18.000000000000000,1
2023-01-22 17:41:00,6001,16.000000000000000,1
2023-01-22 17:42:00,6001,15.000000000000000,1
2023-01-22 17:43:00,6001,14.000000000000000,1
2023-01-22 17:44:00,6001,13.000000000000000,1
2023-01-22 17:45:00,6001,12.000000000000000,1
2023-01-22 17:46:00,6001,10.000000000000000,1
2023-01-22 17:47:00,6001,9.000000000000000,1
2023-01-22 17:48:00,6001,8.000000000000000,1
2023-01-22 17:49:00,6001,8.000000000000000,1
2023-01-22 17:50:00,6001,7.000000000000000,1583
2023-01-22 17:51:00,6001,6.000000000000000,1
2023-01-22 17:52:00,6001,5.000000000000000,1
2023-01-22 17:53:00,6001,4.000000000000000,1
2023-01-22 17:54:00,6001,4.000000000000000,1
2023-01-22 17:55:00,6001,3.000000000000000,1
2023-01-22 17:56:00,6001,3.000000000000000,1
2023-01-22 17:57:00,6001,2.000000000000000,1
2023-01-22 17:58:00,6001,2.000000000000000,1
2023-01-22 17:59:00,6001,2.000000000000000,1
2023-01-22 18:00:00,6001,1.000000000000000,1582
2023-01-22 18:01:00,6001,1.000000000000000,1582
2023-01-22 18:02:00,6001,1.000000000000000,1582
2023-01-22 18:03:00,6001,0E-15,1
2023-01-22 18:04:00,6001,0E-15,1
2023-01-22 18:05:00,6001,0E-15,1
2023-01-22 18:06:00,6001,0E-15,1
2023-01-22 18:07:00,6001,0E-15,1
2023-01-22 18:08:00,6001,0E-15,1
2023-01-22 18:09:00,6001,0E-15,1
2023-01-22 18:10:00,6001,0E-15,1
2023-01-22 18:11:00,6001,-9999.0,1581
2023-01-22 18:12:00,6001,-9999.0,1581
2023-01-22 18:13:00,6001,-9999.0,1581
2023-01-22 18:14:00,6001,-9999.0,1581
2023-01-22 18:15:00,6001,-9999.0,1581
2023-01-22 18:16:00,6001,-9999.0,1581
2023-01-22 18:17:00,6001,-9999.0,1581
2023-01-22 18:18:00,6001,-9999.0,1581
2023-01-22 18:19:00,6001,-9999.0,1581
2023-01-22 18:20:00,6001,-9999.0,1581
2023-01-22 18:21:00,6001,-9999.0,1581
2023-01-22 18:22:00,6001,-9999.0,1581
2023-01-22 18:23:00,6001,-9999.0,1581
2023-01-22 18:24:00,6001,-9999.0,1581
2023-01-22 18:25:00,6001,-9999.0,1581
2023-01-22 18:26:00,6001,-9999.0,1581
2023-01-22 18:27:00,6001,-9999.0,1581
2023-01-22 18:28:00,6001,-9999.0,1581
2023-01-22 18:29:00,6001,-9999.0,1581
2023-01-22 18:30:00,6001,-9999.0,1581
2023-01-22 18:31:00,6001,-9999.0,1581
2023-01-22 18:32:00,6001,-9999.0,1581
2023-01-22 18:33:00,6001,-9999.0,1581
2023-01-22 18:34:00,6001,-9999.0,1581
2023-01-22 18:35:00,6001,-9999.0,1581
2023-01-22 18:36:00,6001,-9999.0,1581
2023-01-22 18:37:00,6001,-9999.0,1581
2023-01-22 18:38:00,6001,-9999.0,1581
2023-01-22 18:39:00,6001,-9999.0,1581
2023-01-22 18:40:00,6001,-9999.0,1581
2023-01-22 18:41:00,6001,-9999.0,1581
2023-01-22 18:42:00,6001,-9999.0,1581
2023-01-22 18:43:00,6001,-9999.0,1581
2023-01-22 18:44:00,6001,-9999.0,1581
2023-01-22 18:45:00,6001,-9999.0,1581
2023-01-22 18:46:00,6001,-9999.0,1581
2023-01-22 18:47:00,6001,-9999.0,1581
2023-01-22 18:48:00,6001,-9999.0,1581
2023-01-22 18:49:00,6001,-9999.0,1581
2023-01-22 18:50:00,6001,-9999.0,1581
2023-01-22 18:51:00,6001,-9999.0,1581
2023-01-22 18:52:00,6001,-9999.0,1581
2023-01-22 18:53:00,6001,-9999.0,1581
2023-01-22 18:54:00,6001,-9999.0,1581
2023-01-22 18:55:00,6001,-9999.0,1581
2023-01-22 18:56:00,6001,-9999.0,1581
2023-01-22 18:57:00,6001,-9999.0,1581
2023-01-22 18:58:00,6001,-9999.0,1581
2023-01-22 18:59:00,6001,-9999.0,1581
2023-01-22 19:00:00,6001,-9999.0,1581
2023-01-22 19:01:00,6001,-9999.0,1581
2023-01-22 19:02:00,6001,-9999.0,1581
2023-01-22 19:03:00,6001,-9999.0,1581
2023-01-22 19:04:00,6001,-9999.0,1581
2023-01-22 19:05:00,6001,-9999.0,1581
2023-01-22 19:06:00,6001,-9999.0,1581
2023-01-22 19:07:00,6001,-9999.0,1581
2023-01-22 19:08:00,6001,-9999.0,1581
2023-01-22 19:09:00,6001,-9999.0,1581
2023-01-22 19:10:00,6001,-9999.0,1581
2023-01-22 19:11:00,6001,-9999.0,1581
2023-01-22 19:12:00,6001,-9999.0,1581
2023-01-22 19:13:00,6001,-9999.0,1581
2023-01-22 19:14:00,6001,-9999.0,1581
2023-01-22 19:15:00,6001,-9999.0,1581
2023-01-22 19:16:00,6001,-9999.0,1581
2023-01-22 19:17:00,6001,-9999.0,1581
2023-01-22 19:18:00,6001,-9999.0,1581
2023-01-22 19:19:00,6001,-9999.0,1581
2023-01-22 19:20:00,6001,-9999.0,1581
2023-01-22 19:21:00,6001,-9999.0,1581
2023-01-22 19:22:00,6001,-9999.0,1581
2023-01-22 19:23:00,6001,-9999.0,1581
2023-01-22 19:24:00,6001,-9999.0,1581
2023-01-22 19:25:00,6001,-9999.0,1581
2023-01-22 19:26:00,6001,-9999.0,1581
2023-01-22 19:27:00,6001,-9999.0,1581
2023-01-22 19:28:00,6001,-9999.0,1581
2023-01-22 19:29:00,6001,-9999.0,1581
2023-01-22 19:30:00,6001,-9999.0,1581
2023-01-22 19:31:00,6001,-9999.0,1581
2023-01-22 19:32:00,6001,-9999.0,1581
2023-01-22 19:33:00,6001,-9999.0,1581
2023-01-22 19:34:00,6001,-9999.0,1581
2023-01-22 19:35:00,6001,-9999.0,1581
2023-01-22 19:36:00,6001,-9999.0,1581
2023-01-22 19:37:00,6001,-9999.0,1581
2023-01-22 19:38:00,6001,-9999.0,1581
2023-01-22 19:39:00,6001,-9999.0,1581
2023-01-22 19:40:00,6001,-9999.0,1581
2023-01-22 19:41:00,6001,-9999.0,1581
2023-01-22 19:42:00,6001,-9999.0,1581
2023-01-22 19:43:00,6001,-9999.0,1581
2023-01-22 19:44:00,6001,-9999.0,1581
2023-01-22 19:45:00,6001,-9999.0,1581
2023-01-22 19:46:00,6001,-9999.0,1581
2023-01-22 19:47:00,6001,-9999.0,1581
2023-01-22 19:48:00,6001,-9999.0,1581
2023-01-22 19:49:00,6001,-9999.0,1581
2023-01-22 19:50:00,6001,-9999.0,1581
2023-01-22 19:51:00,6001,-9999.0,1581
2023-01-22 19:52:00,6001,-9999.0,1581
2023-01-22 19:53:00,6001,-9999.0,1581
2023-01-22 19:54:00,6001,-9999.0,1581
2023-01-22 19:55:00,6001,-9999.0,1581
2023-01-22 19:56:00,6001,-9999.0,1581
2023-01-22 19:57:00,6001,-9999.0,1581
2023-01-22 19:58:00,6001,-9999.0,1581
2023-01-22 19:59:00,6001,-9999.0,1581
2023-01-22 20:00:00,6001,-9999.0,1581
2023-01-22 20:01:00,6001,-9999.0,1581
2023-01-22 20:02:00,6001,-9999.0,1581
2023-01-22 20:03:00,6001,-9999.0,1581
2023-01-22 20:04:00,6001,-9999.0,1581
2023-01-22 20:05:00,6001,-9999.0,1581
2023-01-22 20:06:00,6001,-9999.0,1581
2023-01-22 20:07:00,6001,-9999.0,1581
2023-01-22 20:08:00,6001,-9999.0,1581
2023-01-22 20:09:00,6001,-9999.0,1581
2023-01-22 20:10:00,6001,-9999.0,1581
2023-01-22 20:11:00,6001,-9999.0,1581
2023-01-22 20:12:00,6001,-9999.0,1581
2023-01-22 20:13:00,6001,-9999.0,1581
2023-01-22 20:14:00,6001,-9999.0,1581
2023-01-22 20:15:00,6001,-9999.0,1581
2023-01-22 20:16:00,6001,-9999.0,1581
2023-01-22 20:17:00,6001,-9999.0,1581
2023-01-22 20:18:00,6001,-9999.0,1581
2023-01-22 20:19:00,6001,-9999.0,1581
2023-01-22 20:20:00,6001,-9999.0,1581
2023-01-22 20:21:00,6001,-9999.0,1581
2023-01-22 20:22:00,6001,-9999.0,1581
2023-01-22 20:23:00,6001,-9999.0,1581
2023-01-22 20:24:00,6001,-9999.0,1581
2023-01-22 20:25:00,6001,-9999.0,1581
2023-01-22 20:26:00,6001,-9999.0,1581
2023-01-22 20:27:00,6001,-9999.0,1581
2023-01-22 20:28:00,6001,-9999.0,1581
2023-01-22 20:29:00,6001,-9999.0,1581
2023-01-22 20:30:00,6001,-9999.0,1581
2023-01-22 20:31:00,6001,-9999.0,1581
2023-01-22 20:32:00,6001,-9999.0,1581
2023-01-22 20:33:00,6001,-9999.0,1581
2023-01-22 20:34:00,6001,-9999.0,1581
2023-01-22 20:35:00,6001,-9999.0,1581
2023-01-22 20:36:00,6001,-9999.0,1581
2023-01-22 20:37:00,6001,-9999.0,1581
2023-01-22 20:38:00,6001,-9999.0,1581
2023-01-22 20:39:00,6001,-9999.0,1581
2023-01-22 20:40:00,6001,-9999.0,1581
2023-01-22 20:41:00,6001,-9999.0,1581
2023-01-22 20:42:00,6001,-9999.0,1581
2023-01-22 20:43:00,6001,-9999.0,1581
2023-01-22 20:44:00,6001,-9999.0,1581
2023-01-22 20:45:00,6001,-9999.0,1581
2023-01-22 20:46:00,6001,-9999.0,1581
2023-01-22 20:47:00,6001,-9999.0,1581
2023-01-22 20:48:00,6001,-9999.0,1581
2023-01-22 20:49:00,6001,-9999.0,1581
2023-01-22 20:50:00,6001,-9999.0,1581
2023-01-22 20:51:00,6001,-9999.0,1581
2023-01-22 20:52:00,6001,-9999.0,1581
2023-01-22 20:53:00,6001,-9999.0,1581
2023-01-22 20:54:00,6001,-9999.0,1581
2023-01-22 20:55:00,6001,-9999.0,1581
2023-01-22 20:56:00,6001,-9999.0,1581
2023-01-22 20:57:00,6001,-9999.0,1581
2023-01-22 20:58:00,6001,-9999.0,1581
2023-01-22 20:59:00,6001,-9999.0,1581
2023-01-22 21:00:00,6001,-9999.0,1581
2023-01-22 21:01:00,6001,-9999.0,1581
2023-01-22 21:02:00,6001,-9999.0,1581
2023-01-22 21:03:00,6001,-9999.0,1581
2023-01-22 21:04:00,6001,-9999.0,1581
2023-01-22 21:05:00,6001,-9999.0,1581
2023-01-22 21:06:00,6001,-9999.0,1581
2023-01-22 21:07:00,6001,-9999.0,1581
2023-01-22 21:08:00,6001,-9999.0,1581
2023-01-22 21:09:00,6001,-9999.0,1581
2023-01-22 21:10:00,6001,-9999.0,1581
2023-01-22 21:11:00,6001,-9999.0,1581
2023-01-22 21:12:00,6001,-9999.0,1581
2023-01-22 21:13:00,6001,-9999.0,1581
2023-01-22 21:14:00,6001,-9999.0,1581
2023-01-22 21:15:00,6001,-9999.0,1581
2023-01-22 21:16:00,6001,-9999.0,1581
2023-01-22 21:17:00,6001,-9999.0,1581
2023-01-22 21:18:00,6001,-9999.0,1581
2023-01-22 21:19:00,6001,-9999.0,1581
2023-01-22 21:20:00,6001,-9999.0,1581
2023-01-22 21:21:00,6001,-9999.0,1581
2023-01-22 21:22:00,6001,-9999.0,1581
2023-01-22 21:23:00,6001,-9999.0,1581
2023-01-22 21:24:00,6001,-9999.0,1581
2023-01-22 21:25:00,6001,-9999.0,1581
2023-01-22 21:26:00,6001,-9999.0,1581
2023-01-22 21:27:00,6001,-9999.0,1581
2023-01-22 21:28:00,6001,-9999.0,1581
2023-01-22 21:29:00,6001,-9999.0,1581
2023-01-22 21:30:00,6001,-9999.0,1581
2023-01-22 21:31:00,6001,-9999.0,1581
2023-01-22 21:32:00,6001,-9999.0,1581
2023-01-22 21:33:00,6001,-9999.0,1581
2023-01-22 21:34:00,6001,-9999.0,1581
2023-01-22 21:35:00,6001,-9999.0,1581
2023-01-22 21:36:00,6001,-9999.0,1581
2023-01-22 21:37:00,6001,-9999.0,1581
2023-01-22 21:38:00,6001,-9999.0,1581
2023-01-22 21:39:00,6001,-9999.0,1581
2023-01-22 21:40:00,6001,-9999.0,1581
2023-01-22 21:41:00,6001,-9999.0,1581
2023-01-22 21:42:00,6001,-9999.0,1581
2023-01-22 21:43:00,6001,-9999.0,1581
2023-01-22 21:44:00,6001,-9999.0,1581
2023-01-22 21:45:00,6001,-9999.0,1581
2023-01-22 21:46:00,6001,-9999.0,1581
2023-01-22 21:47:00,6001,-9999.0,1581
2023-01-22 21:48:00,6001,-9999.0,1581
2023-01-22 21:49:00,6001,-9999.0,1581
2023-01-22 21:50:00,6001,-9999.0,1581
2023-01-22 21:51:00,6001,-9999.0,1581
2023-01-22 21:52:00,6001,-9999.0,1581
2023-01-22 21:53:00,6001,-9999.0,1581
2023-01-22 21:54:00,6001,-9999.0,1581
2023-01-22 21:55:00,6001,-9999.0,1581
2023-01-22 21:56:00,6001,-9999.0,1581
2023-01-22 21:57:00,6001,-9999.0,1581
2023-01-22 21:58:00,6001,-9999.0,1581
2023-01-22 21:59:00,6001,-9999.0,1581
2023-01-22 22:00:00,6001,-9999.0,1581
2023-01-22 22:01:00,6001,-9999.0,1581
2023-01-22 22:02:00,6001,-9999.0,1581
2023-01-22 22:03:00,6001,-9999.0,1581
2023-01-22 22:04:00,6001,-9999.0,1581
2023-01-22 22:05:00,6001,-9999.0,1581
2023-01-22 22:06:00,6001,-9999.0,1581
2023-01-22 22:07:00,6001,-9999.0,1581
2023-01-22 22:08:00,6001,-9999.0,1581
2023-01-22 22:09:00,6001,-9999.0,1581
2023-01-22 22:10:00,6001,-9999.0,1581
2023-01-22 22:11:00,6001,-9999.0,1581
2023-01-22 22:12:00,6001,-9999.0,1581
2023-01-22 22:13:00,6001,-9999.0,1581
2023-01-22 22:14:00,6001,-9999.0,1581
2023-01-22 22:15:00,6001,-9999.0,1581
2023-01-22 22:16:00,6001,-9999.0,1581
2023-01-22 22:17:00,6001,-9999.0,1581
2023-01-22 22:18:00,6001,-9999.0,1581
2023-01-22 22:19:00,6001,-9999.0,1581
2023-01-22 22:20:00,6001,-9999.0,1581
2023-01-22 22:21:00,6001,-9999.0,1581
2023-01-22 22:22:00,6001,-9999.0,1581
2023-01-22 22:23:00,6001,-9999.0,1581
2023-01-22 22:24:00,6001,-9999.0,1581
2023-01-22 22:25:00,6001,-9999.0,1581
2023-01-22 22:26:00,6001,-9999.0,1581
2023-01-22 22:27:00,6001,-9999.0,1581
2023-01-22 22:28:00,6001,-9999.0,1581
2023-01-22 22:29:00,6001,-9999.0,1581
2023-01-22 22:30:00,6001,-9999.0,1581
2023-01-22 22:31:00,6001,-9999.0,1581
2023-01-22 22:32:00,6001,-9999.0,1581
2023-01-22 22:33:00,6001,-9999.0,1581
2023-01-22 22:34:00,6001,-9999.0,1581
2023-01-22 22:35:00,6001,-9999.0,1581
2023-01-22 22:36:00,6001,-9999.0,1581
2023-01-22 22:37:00,6001,-9999.0,1581
2023-01-22 22:38:00,6001,-9999.0,1581
2023-01-22 22:39:00,6001,-9999.0,1581
2023-01-22 22:40:00,6001,-9999.0,1581
2023-01-22 22:41:00,6001,-9999.0,1581
2023-01-22 22:42:00,6001,-9999.0,1581
2023-01-22 22:43:00,6001,-9999.0,1581
2023-01-22 22:44:00,6001,-9999.0,1581
2023-01-22 22:45:00,6001,-9999.0,1581
2023-01-22 22:46:00,6001,-9999.0,1581
2023-01-22 22:47:00,6001,-9999.0,1581
2023-01-22 22:48:00,6001,-9999.0,1581
2023-01-22 22:49:00,6001,-9999.0,1581
2023-01-22 22:50:00,6001,-9999.0,1581
2023-01-22 22:51:00,6001,-9999.0,1581
2023-01-22 22:52:00,6001,-9999.0,1581
2023-01-22 22:53:00,6001,-9999.0,1581
2023-01-22 22:54:00,6001,-9999.0,1581
2023-01-22 22:55:00,6001,-9999.0,1581
2023-01-22 22:56:00,6001,-9999.0,1581
2023-01-22 22:57:00,6001,-9999.0,1581
2023-01-22 22:58:00,6001,-9999.0,1581
2023-01-22 22:59:00,6001,-9999.0,1581
2023-01-22 23:00:00,6001,-9999.0,1581
2023-01-22 23:01:00,6001,-9999.0,1581
2023-01-22 23:02:00,6001,-9999.0,1581
2023-01-22 23:03:00,6001,-9999.0,1581
2023-01-22 23:04:00,6001,-9999.0,1581
2023-01-22 23:05:00,6001,-9999.0,1581
2023-01-22 23:06:00,6001,-9999.0,1581
2023-01-22 23:07:00,6001,-9999.0,1581
2023-01-22 23:08:00,6001,-9999.0,1581
2023-01-22 23:09:00,6001,-9999.0,1581
2023-01-22 23:10:00,6001,-9999.0,1581
2023-01-22 23:11:00,6001,-9999.0,1581
2023-01-22 23:12:00,6001,-9999.0,1581
2023-01-22 23:13:00,6001,-9999.0,1581
2023-01-22 23:14:00,6001,-9999.0,1581
2023-01-22 23:15:00,6001,-9999.0,1581
2023-01-22 23:16:00,6001,-9999.0,1581
2023-01-22 23:17:00,6001,-9999.0,1581
2023-01-22 23:18:00,6001,-9999.0,1581
2023-01-22 23:19:00,6001,-9999.0,1581
2023-01-22 23:20:00,6001,-9999.0,1581
2023-01-22 23:21:00,6001,-9999.0,1581
2023-01-22 23:22:00,6001,-9999.0,1581
2023-01-22 23:23:00,6001,-9999.0,1581
2023-01-22 23:24:00,6001,-9999.0,1581
2023-01-22 23:25:00,6001,-9999.0,1581
2023-01-22 23:26:00,6001,-9999.0,1581
2023-01-22 23:27:00,6001,-9999.0,1581
2023-01-22 23:28:00,6001,-9999.0,1581
2023-01-22 23:29:00,6001,-9999.0,1581
2023-01-22 23:30:00,6001,-9999.0,1581
2023-01-22 23:31:00,6001,-9999.0,1581
2023-01-22 23:32:00,6001,-9999.0,1581
2023-01-22 23:33:00,6001,-9999.0,1581
2023-01-22 23:34:00,6001,-9999.0,1581
2023-01-22 23:35:00,6001,-9999.0,1581
2023-01-22 23:36:00,6001,-9999.0,1581
2023-01-22 23:37:00,6001,-9999.0,1581
2023-01-22 23:38:00,6001,-9999.0,1581
2023-01-22 23:39:00,6001,-9999.0,1581
2023-01-22 23:40:00,6001,-9999.0,1581
2023-01-22 23:41:00,6001,-9999.0,1581
2023-01-22 23:42:00,6001,-9999.0,1581
2023-01-22 23:43:00,6001,-9999.0,1581
2023-01-22 23:44:00,6001,-9999.0,1581
2023-01-22 23:45:00,6001,-9999.0,1581
2023-01-22 23:46:00,6001,-9999.0,1581
2023-01-22 23:47:00,6001,-9999.0,1581
2023-01-22 23:48:00,6001,-9999.0,1581
2023-01-22 23:49:00,6001,-9999.0,1581
2023-01-22 23:50:00,6001,-9999.0,1581
2023-01-22 23:51:00,6001,-9999.0,1581
2023-01-22 23:52:00,6001,-9999.0,1581
2023-01-22 23:53:00,6001,-9999.0,1581
2023-01-22 23:54:00,6001,-9999.0,1581
2023-01-22 23:55:00,6001,-9999.0,1581
2023-01-22 23:56:00,6001,-9999.0,1581
2023-01-22 23:57:00,6001,-9999.0,1581
2023-01-22 23:58:00,6001,-9999.0,1581
2023-01-22 23:59:00,6001,-9999.0,-9999.0
2023-01-23 00:00:00,6001,-9999.0,-9999.0
2023-01-23 00:01:00,6001,-9999.0,1581
2023-01-23 00:02:00,6001,-9999.0,1581
2023-01-23 00:03:00,6001,-9999.0,1581
2023-01-23 00:04:00,6001,-9999.0,1581
2023-01-23 00:05:00,6001,-9999.0,1581
2023-01-23 00:06:00,6001,-9999.0,1581
2023-01-23 00:07:00,6001,-9999.0,1581
2023-01-23 00:08:00,6001,-9999.0,1581
2023-01-23 00:09:00,6001,-9999.0,1581
2023-01-23 00:10:00,6001,-9999.0,1581
2023-01-23 00:11:00,6001,-9999.0,1581
2023-01-23 00:12:00,6001,-9999.0,1581
2023-01-23 00:13:00,6001,-9999.0,1581
2023-01-23 00:14:00,6001,-9999.0,1581
2023-01-23 00:15:00,6001,-9999.0,1581
2023-01-23 00:16:00,6001,-9999.0,1581
2023-01-23 00:17:00,6001,-9999.0,1581
2023-01-23 00:18:00,6001,-9999.0,1581
2023-01-23 00:19:00,6001,-9999.0,1581
2023-01-23 00:20:00,6001,-9999.0,1581
2023-01-23 00:21:00,6001,-9999.0,1581
2023-01-23 00:22:00,6001,-9999.0,1581
2023-01-23 00:23:00,6001,-9999.0,1581
2023-01-23 00:24:00,6001,-9999.0,1581
2023-01-23 00:25:00,6001,-9999.0,1581
2023-01-23 00:26:00,6001,-9999.0,1581
2023-01-23 00:27:00,6001,-9999.0,1581
2023-01-23 00:28:00,6001,-9999.0,1581
2023-01-23 00:29:00,6001,-9999.0,1581
2023-01-23 00:30:00,6001,-9999.0,1581
2023-01-23 00:31:00,6001,-9999.0,1581
2023-01-23 00:32:00,6001,-9999.0,1581
2023-01-23 00:33:00,6001,-9999.0,1581
2023-01-23 00:34:00,6001,-9999.0,1581
2023-01-23 00:35:00,6001,-9999.0,1581
2023-01-23 00:36:00,6001,-9999.0,1581
2023-01-23 00:37:00,6001,-9999.0,1581
2023-01-23 00:38:00,6001,-9999.0,1581
2023-01-23 00:39:00,6001,-9999.0,1581
2023-01-23 00:40:00,6001,-9999.0,1581
2023-01-23 00:41:00,6001,-9999.0,1581
2023-01-23 00:42:00,6001,-9999.0,1581
2023-01-23 00:43:00,6001,-9999.0,1581
2023-01-23 00:44:00,6001,-9999.0,1581
2023-01-23 00:45:00,6001,-9999.0,1581
2023-01-23 00:46:00,6001,-9999.0,1581
2023-01-23 00:47:00,6001,-9999.0,1581
2023-01-23 00:48:00,6001,-9999.0,1581
2023-01-23 00:49:00,6001,-9999.0,1581
2023-01-23 00:50:00,6001,-9999.0,1581
2023-01-23 00:51:00,6001,-9999.0,1581
2023-01-23 00:52:00,6001,-9999.0,1581
2023-01-23 00:53:00,6001,-9999.0,1581
2023-01-23 00:54:00,6001,-9999.0,1581
2023-01-23 00:55:00,6001,-9999.0,1581
2023-01-23 00:56:00,6001,-9999.0,1581
2023-01-23 00:57:00,6001,-9999.0,1581
2023-01-23 00:58:00,6001,-9999.0,1581
